Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Cilindrada_motos,Nombre_motos
2015,7,Horta-Guinardó,34,Can Baró,301 a 500 cc,72
2015,7,Horta-Guinardó,35,el Guinardó,301 a 500 cc,263
2015,7,Horta-Guinardó,36,la Font d'en Fargues,301 a 500 cc,92
2015,7,Horta-Guinardó,37,el Carmel,301 a 500 cc,232
2015,7,Horta-Guinardó,38,la Teixonera,301 a 500 cc,81
2015,7,Horta-Guinardó,39,Sant Genís dels Agudells,301 a 500 cc,53
2015,7,Horta-Guinardó,40,Montbau,301 a 500 cc,32
2015,7,Horta-Guinardó,41,la Vall d'Hebron,301 a 500 cc,35
2015,7,Horta-Guinardó,42,la Clota,301 a 500 cc,4
2015,7,Horta-Guinardó,43,Horta,301 a 500 cc,234
2015,8,Nou Barris,44,Vilapicina i la Torre Llobeta,301 a 500 cc,157
2015,8,Nou Barris,45,Porta,301 a 500 cc,137
2015,8,Nou Barris,46,el Turó de la Peira,301 a 500 cc,70
2015,8,Nou Barris,47,Can Peguera,301 a 500 cc,12
2015,8,Nou Barris,48,la Guineueta,301 a 500 cc,88
2015,8,Nou Barris,49,Canyelles,301 a 500 cc,47
2015,8,Nou Barris,50,les Roquetes,301 a 500 cc,74
2015,8,Nou Barris,51,Verdun,301 a 500 cc,67
2015,8,Nou Barris,52,la Prosperitat,301 a 500 cc,129
2015,8,Nou Barris,53,la Trinitat Nova,301 a 500 cc,23
2015,8,Nou Barris,54,Torre Baró,301 a 500 cc,14
2015,8,Nou Barris,55,Ciutat Meridiana,301 a 500 cc,22
2015,8,Nou Barris,56,Vallbona,301 a 500 cc,7
2015,9,Sant Andreu,57,la Trinitat Vella,301 a 500 cc,43
2015,9,Sant Andreu,58,Baró de Viver,301 a 500 cc,13
2015,9,Sant Andreu,59,el Bon Pastor,301 a 500 cc,66
2015,9,Sant Andreu,60,Sant Andreu,301 a 500 cc,397
2015,9,Sant Andreu,61,la Sagrera,301 a 500 cc,156
2015,9,Sant Andreu,62,el Congrés i els Indians,301 a 500 cc,57
2015,9,Sant Andreu,63,Navas,301 a 500 cc,161
2015,10,Sant Martí,64,el Camp de l'Arpa del Clot,301 a 500 cc,245
2015,10,Sant Martí,65,el Clot,301 a 500 cc,166
2015,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,301 a 500 cc,118
2015,10,Sant Martí,67,la Vila Olímpica del Poblenou,301 a 500 cc,61
2015,10,Sant Martí,68,el Poblenou,301 a 500 cc,212
2015,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,301 a 500 cc,80
2015,10,Sant Martí,70,el Besòs i el Maresme,301 a 500 cc,78
2015,10,Sant Martí,71,Provençals del Poblenou,301 a 500 cc,123
2015,10,Sant Martí,72,Sant Martí de Provençals,301 a 500 cc,178
2015,10,Sant Martí,73,la Verneda i la Pau,301 a 500 cc,127
2015,99,No consta,99,No consta,301 a 500 cc,24
2015,1,Ciutat Vella,1,el Raval,501 a 750 cc,319
2015,1,Ciutat Vella,2,el Barri Gòtic,501 a 750 cc,378
2015,1,Ciutat Vella,3,la Barceloneta,501 a 750 cc,146
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",501 a 750 cc,250
2015,2,Eixample,5,el Fort Pienc,501 a 750 cc,414
2015,2,Eixample,6,la Sagrada Família,501 a 750 cc,721
2015,2,Eixample,7,la Dreta de l'Eixample,501 a 750 cc,757
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,501 a 750 cc,761
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,501 a 750 cc,869
2015,2,Eixample,10,Sant Antoni,501 a 750 cc,473
2015,3,Sants-Montjuïc,11,el Poble Sec,501 a 750 cc,450
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,501 a 750 cc,35
2015,3,Sants-Montjuïc,13,la Marina de Port,501 a 750 cc,410
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,501 a 750 cc,178
2015,3,Sants-Montjuïc,15,Hostafrancs,501 a 750 cc,235
2015,3,Sants-Montjuïc,16,la Bordeta,501 a 750 cc,261
2015,3,Sants-Montjuïc,17,Sants - Badal,501 a 750 cc,317
2015,3,Sants-Montjuïc,18,Sants,501 a 750 cc,592
2015,4,Les Corts,19,les Corts,501 a 750 cc,706
2015,4,Les Corts,20,la Maternitat i Sant Ramon,501 a 750 cc,418
2015,4,Les Corts,21,Pedralbes,501 a 750 cc,241
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",501 a 750 cc,95
2015,5,Sarrià-Sant Gervasi,23,Sarrià,501 a 750 cc,410
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,501 a 750 cc,320
