Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Edat_any_a_any,Nombre
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,5 anys,65
2013,6,Gràcia,29,el Coll,Home,5 anys,30
2013,6,Gràcia,30,la Salut,Home,5 anys,44
2013,6,Gràcia,31,la Vila de Gràcia,Home,5 anys,193
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,5 anys,134
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,5 anys,104
2013,7,Horta-Guinardó,34,Can Baró,Home,5 anys,38
2013,7,Horta-Guinardó,35,el Guinardó,Home,5 anys,150
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,5 anys,55
2013,7,Horta-Guinardó,37,el Carmel,Home,5 anys,150
2013,7,Horta-Guinardó,38,la Teixonera,Home,5 anys,41
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,5 anys,29
2013,7,Horta-Guinardó,40,Montbau,Home,5 anys,32
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,5 anys,25
2013,7,Horta-Guinardó,42,la Clota,Home,5 anys,4
2013,7,Horta-Guinardó,43,Horta,Home,5 anys,114
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,5 anys,103
2013,8,Nou Barris,45,Porta,Home,5 anys,99
2013,8,Nou Barris,46,el Turó de la Peira,Home,5 anys,86
2013,8,Nou Barris,47,Can Peguera,Home,5 anys,13
2013,8,Nou Barris,48,la Guineueta,Home,5 anys,67
2013,8,Nou Barris,49,Canyelles,Home,5 anys,26
2013,8,Nou Barris,50,les Roquetes,Home,5 anys,95
2013,8,Nou Barris,51,Verdun,Home,5 anys,62
2013,8,Nou Barris,52,la Prosperitat,Home,5 anys,133
2013,8,Nou Barris,53,la Trinitat Nova,Home,5 anys,37
2013,8,Nou Barris,54,Torre Baró,Home,5 anys,15
2013,8,Nou Barris,55,Ciutat Meridiana,Home,5 anys,55
2013,8,Nou Barris,56,Vallbona,Home,5 anys,13
2013,9,Sant Andreu,57,la Trinitat Vella,Home,5 anys,62
2013,9,Sant Andreu,58,Baró de Viver,Home,5 anys,16
2013,9,Sant Andreu,59,el Bon Pastor,Home,5 anys,84
2013,9,Sant Andreu,60,Sant Andreu,Home,5 anys,274
2013,9,Sant Andreu,61,la Sagrera,Home,5 anys,122
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,5 anys,64
2013,9,Sant Andreu,63,Navas,Home,5 anys,93
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,5 anys,156
2013,10,Sant Martí,65,el Clot,Home,5 anys,114
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,5 anys,48
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,5 anys,51
2013,10,Sant Martí,68,el Poblenou,Home,5 anys,208
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,5 anys,100
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,5 anys,124
2013,10,Sant Martí,71,Provençals del Poblenou,Home,5 anys,109
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,5 anys,121
2013,10,Sant Martí,73,la Verneda i la Pau,Home,5 anys,136
2013,1,Ciutat Vella,1,el Raval,Home,6 anys,240
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,6 anys,46
2013,1,Ciutat Vella,3,la Barceloneta,Home,6 anys,58
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,6 anys,69
2013,2,Eixample,5,el Fort Pienc,Home,6 anys,117
2013,2,Eixample,6,la Sagrada Família,Home,6 anys,176
2013,2,Eixample,7,la Dreta de l'Eixample,Home,6 anys,182
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,6 anys,155
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,6 anys,185
2013,2,Eixample,10,Sant Antoni,Home,6 anys,137
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,6 anys,139
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,6 anys,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,6 anys,142
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,6 anys,44
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,6 anys,55
2013,3,Sants-Montjuïc,16,la Bordeta,Home,6 anys,78
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,6 anys,116
2013,3,Sants-Montjuïc,18,Sants,Home,6 anys,167
2013,4,Les Corts,19,les Corts,Home,6 anys,165
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,6 anys,92
2013,4,Les Corts,21,Pedralbes,Home,6 anys,59
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,6 anys,35
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,6 anys,167
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,6 anys,107
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,6 anys,149
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,6 anys,242
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,6 anys,145
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,6 anys,76
2013,6,Gràcia,29,el Coll,Home,6 anys,35
2013,6,Gràcia,30,la Salut,Home,6 anys,54
2013,6,Gràcia,31,la Vila de Gràcia,Home,6 anys,175
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,6 anys,116
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,6 anys,90
2013,7,Horta-Guinardó,34,Can Baró,Home,6 anys,50
2013,7,Horta-Guinardó,35,el Guinardó,Home,6 anys,153
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,6 anys,50
2013,7,Horta-Guinardó,37,el Carmel,Home,6 anys,130
2013,7,Horta-Guinardó,38,la Teixonera,Home,6 anys,48
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,6 anys,18
2013,7,Horta-Guinardó,40,Montbau,Home,6 anys,16
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,6 anys,28
2013,7,Horta-Guinardó,42,la Clota,Home,6 anys,2
2013,7,Horta-Guinardó,43,Horta,Home,6 anys,108
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,6 anys,114
2013,8,Nou Barris,45,Porta,Home,6 anys,108
2013,8,Nou Barris,46,el Turó de la Peira,Home,6 anys,60
2013,8,Nou Barris,47,Can Peguera,Home,6 anys,13
2013,8,Nou Barris,48,la Guineueta,Home,6 anys,64
2013,8,Nou Barris,49,Canyelles,Home,6 anys,31
2013,8,Nou Barris,50,les Roquetes,Home,6 anys,75
2013,8,Nou Barris,51,Verdun,Home,6 anys,44
2013,8,Nou Barris,52,la Prosperitat,Home,6 anys,113
2013,8,Nou Barris,53,la Trinitat Nova,Home,6 anys,43
2013,8,Nou Barris,54,Torre Baró,Home,6 anys,13
2013,8,Nou Barris,55,Ciutat Meridiana,Home,6 anys,70
2013,8,Nou Barris,56,Vallbona,Home,6 anys,8
2013,9,Sant Andreu,57,la Trinitat Vella,Home,6 anys,59
2013,9,Sant Andreu,58,Baró de Viver,Home,6 anys,13
2013,9,Sant Andreu,59,el Bon Pastor,Home,6 anys,85
2013,9,Sant Andreu,60,Sant Andreu,Home,6 anys,271
2013,9,Sant Andreu,61,la Sagrera,Home,6 anys,128
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,6 anys,62
2013,9,Sant Andreu,63,Navas,Home,6 anys,90
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,6 anys,155
2013,10,Sant Martí,65,el Clot,Home,6 anys,134
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,6 anys,52
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,6 anys,56
2013,10,Sant Martí,68,el Poblenou,Home,6 anys,194
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,6 anys,103
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,6 anys,115
2013,10,Sant Martí,71,Provençals del Poblenou,Home,6 anys,94
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,6 anys,107
2013,10,Sant Martí,73,la Verneda i la Pau,Home,6 anys,138
2013,1,Ciutat Vella,1,el Raval,Home,7 anys,198
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,7 anys,47
2013,1,Ciutat Vella,3,la Barceloneta,Home,7 anys,60
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,7 anys,79
2013,2,Eixample,5,el Fort Pienc,Home,7 anys,129
2013,2,Eixample,6,la Sagrada Família,Home,7 anys,172
2013,2,Eixample,7,la Dreta de l'Eixample,Home,7 anys,168
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,7 anys,155
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,7 anys,200
2013,2,Eixample,10,Sant Antoni,Home,7 anys,121
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,7 anys,173
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,7 anys,2
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,7 anys,157
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,7 anys,39
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,7 anys,56
2013,3,Sants-Montjuïc,16,la Bordeta,Home,7 anys,66
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,7 anys,74
2013,3,Sants-Montjuïc,18,Sants,Home,7 anys,161
2013,4,Les Corts,19,les Corts,Home,7 anys,174
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,7 anys,87
2013,4,Les Corts,21,Pedralbes,Home,7 anys,61
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,7 anys,34
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,7 anys,148
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,7 anys,92
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,7 anys,139
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,7 anys,229
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,7 anys,138
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,7 anys,69
2013,6,Gràcia,29,el Coll,Home,7 anys,39
2013,6,Gràcia,30,la Salut,Home,7 anys,48
2013,6,Gràcia,31,la Vila de Gràcia,Home,7 anys,193
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,7 anys,137
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,7 anys,91
2013,7,Horta-Guinardó,34,Can Baró,Home,7 anys,30
2013,7,Horta-Guinardó,35,el Guinardó,Home,7 anys,135
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,7 anys,53
2013,7,Horta-Guinardó,37,el Carmel,Home,7 anys,131
2013,7,Horta-Guinardó,38,la Teixonera,Home,7 anys,66
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,7 anys,32
2013,7,Horta-Guinardó,40,Montbau,Home,7 anys,19
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,7 anys,25
2013,7,Horta-Guinardó,42,la Clota,Home,7 anys,1
2013,7,Horta-Guinardó,43,Horta,Home,7 anys,113
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,7 anys,108
2013,8,Nou Barris,45,Porta,Home,7 anys,89
2013,8,Nou Barris,46,el Turó de la Peira,Home,7 anys,59
2013,8,Nou Barris,47,Can Peguera,Home,7 anys,11
2013,8,Nou Barris,48,la Guineueta,Home,7 anys,76
2013,8,Nou Barris,49,Canyelles,Home,7 anys,20
2013,8,Nou Barris,50,les Roquetes,Home,7 anys,78
2013,8,Nou Barris,51,Verdun,Home,7 anys,50
2013,8,Nou Barris,52,la Prosperitat,Home,7 anys,112
2013,8,Nou Barris,53,la Trinitat Nova,Home,7 anys,39
2013,8,Nou Barris,54,Torre Baró,Home,7 anys,11
2013,8,Nou Barris,55,Ciutat Meridiana,Home,7 anys,70
2013,8,Nou Barris,56,Vallbona,Home,7 anys,17
2013,9,Sant Andreu,57,la Trinitat Vella,Home,7 anys,56
2013,9,Sant Andreu,58,Baró de Viver,Home,7 anys,14
2013,9,Sant Andreu,59,el Bon Pastor,Home,7 anys,99
2013,9,Sant Andreu,60,Sant Andreu,Home,7 anys,248
2013,9,Sant Andreu,61,la Sagrera,Home,7 anys,106
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,7 anys,49
2013,9,Sant Andreu,63,Navas,Home,7 anys,74
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,7 anys,112
2013,10,Sant Martí,65,el Clot,Home,7 anys,131
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,7 anys,58
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,7 anys,48
2013,10,Sant Martí,68,el Poblenou,Home,7 anys,199
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,7 anys,88
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,7 anys,125
2013,10,Sant Martí,71,Provençals del Poblenou,Home,7 anys,91
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,7 anys,118
2013,10,Sant Martí,73,la Verneda i la Pau,Home,7 anys,138
2013,1,Ciutat Vella,1,el Raval,Home,8 anys,204
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,8 anys,55
2013,1,Ciutat Vella,3,la Barceloneta,Home,8 anys,56
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,8 anys,78
2013,2,Eixample,5,el Fort Pienc,Home,8 anys,139
2013,2,Eixample,6,la Sagrada Família,Home,8 anys,181
2013,2,Eixample,7,la Dreta de l'Eixample,Home,8 anys,180
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,8 anys,148
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,8 anys,235
2013,2,Eixample,10,Sant Antoni,Home,8 anys,139
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,8 anys,151
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,8 anys,6
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,8 anys,147
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,8 anys,38
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,8 anys,64
2013,3,Sants-Montjuïc,16,la Bordeta,Home,8 anys,69
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,8 anys,94
2013,3,Sants-Montjuïc,18,Sants,Home,8 anys,151
2013,4,Les Corts,19,les Corts,Home,8 anys,163
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,8 anys,101
2013,4,Les Corts,21,Pedralbes,Home,8 anys,66
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,8 anys,27
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,8 anys,178
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,8 anys,103
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,8 anys,143
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,8 anys,254
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,8 anys,120
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,8 anys,78
2013,6,Gràcia,29,el Coll,Home,8 anys,27
2013,6,Gràcia,30,la Salut,Home,8 anys,70
2013,6,Gràcia,31,la Vila de Gràcia,Home,8 anys,193
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,8 anys,121
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,8 anys,118
2013,7,Horta-Guinardó,34,Can Baró,Home,8 anys,44
2013,7,Horta-Guinardó,35,el Guinardó,Home,8 anys,166
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,8 anys,49
2013,7,Horta-Guinardó,37,el Carmel,Home,8 anys,142
2013,7,Horta-Guinardó,38,la Teixonera,Home,8 anys,47
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,8 anys,27
2013,7,Horta-Guinardó,40,Montbau,Home,8 anys,21
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,8 anys,24
2013,7,Horta-Guinardó,42,la Clota,Home,8 anys,4
2013,7,Horta-Guinardó,43,Horta,Home,8 anys,117
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,8 anys,112
2013,8,Nou Barris,45,Porta,Home,8 anys,100
2013,8,Nou Barris,46,el Turó de la Peira,Home,8 anys,73
2013,8,Nou Barris,47,Can Peguera,Home,8 anys,13
2013,8,Nou Barris,48,la Guineueta,Home,8 anys,68
2013,8,Nou Barris,49,Canyelles,Home,8 anys,34
2013,8,Nou Barris,50,les Roquetes,Home,8 anys,85
2013,8,Nou Barris,51,Verdun,Home,8 anys,58
2013,8,Nou Barris,52,la Prosperitat,Home,8 anys,120
2013,8,Nou Barris,53,la Trinitat Nova,Home,8 anys,52
2013,8,Nou Barris,54,Torre Baró,Home,8 anys,14
2013,8,Nou Barris,55,Ciutat Meridiana,Home,8 anys,53
2013,8,Nou Barris,56,Vallbona,Home,8 anys,1
2013,9,Sant Andreu,57,la Trinitat Vella,Home,8 anys,52
2013,9,Sant Andreu,58,Baró de Viver,Home,8 anys,11
2013,9,Sant Andreu,59,el Bon Pastor,Home,8 anys,76
2013,9,Sant Andreu,60,Sant Andreu,Home,8 anys,216
2013,9,Sant Andreu,61,la Sagrera,Home,8 anys,120
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,8 anys,58
2013,9,Sant Andreu,63,Navas,Home,8 anys,96
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,8 anys,143
2013,10,Sant Martí,65,el Clot,Home,8 anys,110
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,8 anys,70
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,8 anys,52
2013,10,Sant Martí,68,el Poblenou,Home,8 anys,201
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,8 anys,87
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,8 anys,103
2013,10,Sant Martí,71,Provençals del Poblenou,Home,8 anys,83
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,8 anys,100
2013,10,Sant Martí,73,la Verneda i la Pau,Home,8 anys,114
2013,1,Ciutat Vella,1,el Raval,Home,9 anys,174
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,9 anys,39
2013,1,Ciutat Vella,3,la Barceloneta,Home,9 anys,46
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,9 anys,60
2013,2,Eixample,5,el Fort Pienc,Home,9 anys,106
2013,2,Eixample,6,la Sagrada Família,Home,9 anys,168
2013,2,Eixample,7,la Dreta de l'Eixample,Home,9 anys,180
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,9 anys,146
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,9 anys,207
2013,2,Eixample,10,Sant Antoni,Home,9 anys,145
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,9 anys,134
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,9 anys,9
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,9 anys,142
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,9 anys,48
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,9 anys,49
2013,3,Sants-Montjuïc,16,la Bordeta,Home,9 anys,72
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,9 anys,100
2013,3,Sants-Montjuïc,18,Sants,Home,9 anys,137
2013,4,Les Corts,19,les Corts,Home,9 anys,165
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,9 anys,104
2013,4,Les Corts,21,Pedralbes,Home,9 anys,57
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,9 anys,31
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,9 anys,171
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,9 anys,102
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,9 anys,124
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,9 anys,240
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,9 anys,128
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,9 anys,74
2013,6,Gràcia,29,el Coll,Home,9 anys,29
2013,6,Gràcia,30,la Salut,Home,9 anys,66
2013,6,Gràcia,31,la Vila de Gràcia,Home,9 anys,195
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,9 anys,136
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,9 anys,91
2013,7,Horta-Guinardó,34,Can Baró,Home,9 anys,40
2013,7,Horta-Guinardó,35,el Guinardó,Home,9 anys,134
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,9 anys,46
2013,7,Horta-Guinardó,37,el Carmel,Home,9 anys,141
2013,7,Horta-Guinardó,38,la Teixonera,Home,9 anys,46
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,9 anys,27
2013,7,Horta-Guinardó,40,Montbau,Home,9 anys,16
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,9 anys,27
2013,7,Horta-Guinardó,42,la Clota,Home,9 anys,2
2013,7,Horta-Guinardó,43,Horta,Home,9 anys,132
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,9 anys,99
2013,8,Nou Barris,45,Porta,Home,9 anys,91
2013,8,Nou Barris,46,el Turó de la Peira,Home,9 anys,71
2013,8,Nou Barris,47,Can Peguera,Home,9 anys,8
2013,8,Nou Barris,48,la Guineueta,Home,9 anys,55
2013,8,Nou Barris,49,Canyelles,Home,9 anys,27
2013,8,Nou Barris,50,les Roquetes,Home,9 anys,87
2013,8,Nou Barris,51,Verdun,Home,9 anys,54
2013,8,Nou Barris,52,la Prosperitat,Home,9 anys,105
2013,8,Nou Barris,53,la Trinitat Nova,Home,9 anys,26
2013,8,Nou Barris,54,Torre Baró,Home,9 anys,14
2013,8,Nou Barris,55,Ciutat Meridiana,Home,9 anys,46
2013,8,Nou Barris,56,Vallbona,Home,9 anys,8
2013,9,Sant Andreu,57,la Trinitat Vella,Home,9 anys,38
2013,9,Sant Andreu,58,Baró de Viver,Home,9 anys,11
2013,9,Sant Andreu,59,el Bon Pastor,Home,9 anys,69
2013,9,Sant Andreu,60,Sant Andreu,Home,9 anys,268
2013,9,Sant Andreu,61,la Sagrera,Home,9 anys,91
2013,9,Sant Andreu,62,el Congrés i els Indians,Home,9 anys,53
2013,9,Sant Andreu,63,Navas,Home,9 anys,82
2013,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,9 anys,131
2013,10,Sant Martí,65,el Clot,Home,9 anys,124
2013,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,9 anys,55
2013,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,9 anys,58
2013,10,Sant Martí,68,el Poblenou,Home,9 anys,175
2013,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,9 anys,73
2013,10,Sant Martí,70,el Besòs i el Maresme,Home,9 anys,94
2013,10,Sant Martí,71,Provençals del Poblenou,Home,9 anys,86
2013,10,Sant Martí,72,Sant Martí de Provençals,Home,9 anys,108
2013,10,Sant Martí,73,la Verneda i la Pau,Home,9 anys,119
2013,1,Ciutat Vella,1,el Raval,Home,10 anys,190
2013,1,Ciutat Vella,2,el Barri Gòtic,Home,10 anys,45
2013,1,Ciutat Vella,3,la Barceloneta,Home,10 anys,50
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,10 anys,57
2013,2,Eixample,5,el Fort Pienc,Home,10 anys,124
2013,2,Eixample,6,la Sagrada Família,Home,10 anys,168
2013,2,Eixample,7,la Dreta de l'Eixample,Home,10 anys,156
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,10 anys,146
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,10 anys,216
2013,2,Eixample,10,Sant Antoni,Home,10 anys,126
2013,3,Sants-Montjuïc,11,el Poble Sec,Home,10 anys,146
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,10 anys,10
2013,3,Sants-Montjuïc,13,la Marina de Port,Home,10 anys,150
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,10 anys,40
2013,3,Sants-Montjuïc,15,Hostafrancs,Home,10 anys,50
2013,3,Sants-Montjuïc,16,la Bordeta,Home,10 anys,67
2013,3,Sants-Montjuïc,17,Sants - Badal,Home,10 anys,78
2013,3,Sants-Montjuïc,18,Sants,Home,10 anys,150
2013,4,Les Corts,19,les Corts,Home,10 anys,206
2013,4,Les Corts,20,la Maternitat i Sant Ramon,Home,10 anys,93
2013,4,Les Corts,21,Pedralbes,Home,10 anys,73
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,10 anys,24
2013,5,Sarrià-Sant Gervasi,23,Sarrià,Home,10 anys,159
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,10 anys,119
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,10 anys,160
2013,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,10 anys,260
2013,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,10 anys,158
2013,6,Gràcia,28,Vallcarca i els Penitents,Home,10 anys,67
2013,6,Gràcia,29,el Coll,Home,10 anys,31
2013,6,Gràcia,30,la Salut,Home,10 anys,54
2013,6,Gràcia,31,la Vila de Gràcia,Home,10 anys,171
2013,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,10 anys,113
2013,7,Horta-Guinardó,33,el Baix Guinardó,Home,10 anys,101
2013,7,Horta-Guinardó,34,Can Baró,Home,10 anys,32
2013,7,Horta-Guinardó,35,el Guinardó,Home,10 anys,136
2013,7,Horta-Guinardó,36,la Font d'en Fargues,Home,10 anys,46
2013,7,Horta-Guinardó,37,el Carmel,Home,10 anys,142
2013,7,Horta-Guinardó,38,la Teixonera,Home,10 anys,59
2013,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,10 anys,30
2013,7,Horta-Guinardó,40,Montbau,Home,10 anys,21
2013,7,Horta-Guinardó,41,la Vall d'Hebron,Home,10 anys,23
2013,7,Horta-Guinardó,42,la Clota,Home,10 anys,0
2013,7,Horta-Guinardó,43,Horta,Home,10 anys,103
2013,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,10 anys,99
2013,8,Nou Barris,45,Porta,Home,10 anys,93
2013,8,Nou Barris,46,el Turó de la Peira,Home,10 anys,55
2013,8,Nou Barris,47,Can Peguera,Home,10 anys,9
2013,8,Nou Barris,48,la Guineueta,Home,10 anys,64
2013,8,Nou Barris,49,Canyelles,Home,10 anys,40
2013,8,Nou Barris,50,les Roquetes,Home,10 anys,85
2013,8,Nou Barris,51,Verdun,Home,10 anys,43
2013,8,Nou Barris,52,la Prosperitat,Home,10 anys,116
2013,8,Nou Barris,53,la Trinitat Nova,Home,10 anys,32
2013,8,Nou Barris,54,Torre Baró,Home,10 anys,9
2013,8,Nou Barris,55,Ciutat Meridiana,Home,10 anys,60
